,transaction_type_ATM Withdrawal,transaction_type_Online,transaction_type_POS,device_type_Laptop,device_type_Mobile,location_Mumbai,location_New York,location_Sydney,location_Tokyo,merchant_Electronics,merchant_Groceries,merchant_Restaurants,merchant_Travel,auth_method_Biometric,auth_method_OTP,auth_method_PIN,card_type_Amex,card_type_Discover,card_type_Visa
341,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0
342,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
343,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
344,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
345,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
346,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
347,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
348,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
349,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
350,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
351,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0
352,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
353,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
354,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
355,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
356,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
357,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
358,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
359,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
360,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0
361,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
362,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
363,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0
364,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
365,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
366,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
367,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
368,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
369,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
370,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
371,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
372,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
373,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
374,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
375,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
376,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1
377,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
378,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
379,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
380,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
381,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
382,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
383,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
384,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
385,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
386,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
387,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
388,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
389,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
390,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
391,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
392,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
393,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0
394,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
395,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
396,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
397,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
398,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
399,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
400,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
401,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
402,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
403,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
404,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
405,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
406,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
407,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
408,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
409,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
410,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
411,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
412,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0
413,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
414,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
415,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0
416,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
418,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0
419,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
420,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
422,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
423,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
424,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
425,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
426,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
427,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
428,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
429,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
430,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
431,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
432,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
433,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
434,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
435,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
436,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
437,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
438,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
439,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
440,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
441,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
442,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0
443,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
444,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
445,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
446,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
447,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
448,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
449,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
450,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
451,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
452,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
453,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
454,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
455,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
456,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
457,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
458,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0
459,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
460,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
461,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0
462,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
463,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
464,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
465,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
466,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
467,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
468,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
471,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
472,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
473,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
474,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
475,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
476,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
477,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
478,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0
479,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
480,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
481,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
482,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
483,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
484,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
485,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
486,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
488,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
489,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
490,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
491,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
492,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
493,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
494,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
495,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
496,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
497,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
498,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
499,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1
500,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
501,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
502,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
503,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
504,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
505,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
506,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
507,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
508,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
509,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0
510,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
511,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
512,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
513,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
514,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
515,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
516,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
517,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
518,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
519,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0
520,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
521,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
522,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
523,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0
524,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
525,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
526,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
527,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
528,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1
529,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
530,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
531,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
532,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
533,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
534,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
535,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
536,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
537,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
538,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
539,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
540,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
541,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
542,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0
543,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
544,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
545,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
546,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
547,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
548,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
549,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
550,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
551,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
552,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
553,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
554,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
555,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
556,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0
557,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
558,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
559,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
560,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
561,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
562,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
563,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
564,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
565,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
566,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
567,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
568,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
569,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
570,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
571,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
572,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
573,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
574,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
575,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
576,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
577,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1
578,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
579,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
580,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
581,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
582,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
583,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
584,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
585,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
586,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
587,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
588,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
589,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
590,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
591,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
592,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
593,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
594,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
595,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
596,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
597,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0
598,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
599,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
600,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
601,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
602,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
603,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
604,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
605,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0
606,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0
607,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
608,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
609,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0
610,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
611,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
612,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
613,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
614,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1
615,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
616,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
617,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
618,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
619,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
621,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
622,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
623,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
624,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
625,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
626,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
627,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
628,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
629,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
630,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
631,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1
632,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0
633,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
634,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
635,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
636,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
637,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
638,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
639,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
640,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
641,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
642,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
643,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
644,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
645,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
646,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
647,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
648,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
649,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
650,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
651,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
652,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
653,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
654,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
655,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
656,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
657,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0
658,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
659,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
660,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
661,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
662,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
663,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
664,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
665,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
666,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
667,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
668,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
669,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
670,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
671,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
672,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0
673,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
674,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
675,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
676,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
677,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
678,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
679,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
680,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0
681,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
682,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
683,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
684,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
685,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
