Transaction_Amount,Account_Balance,IP_Address_Flag,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Age,Transaction_Distance,Risk_Score,Is_Weekend,Fraud_Label,Timestamp_month,Timestamp_day,Timestamp_hour
90.38,17087.61,0,0,2,425.74,3,187,2889.59,0.7267,0,0,8,23,4
38.71,70268.68,0,0,10,162.06,3,127,3139.14,0.9338,0,1,5,1,15
185.56,86531.96,0,0,5,296.83,3,8,1000.35,0.4949,0,0,5,25,19
88.54,71707.36,0,0,1,29.97,0,75,661.99,0.6953,0,0,9,22,18
22.85,11254.62,0,0,4,419.55,1,70,2196.15,0.9581,1,1,5,2,4
234.24,69746.18,0,0,10,123.41,0,67,2706.4,0.8996,0,1,1,28,15
261.28,18166.59,0,0,9,427.36,2,103,4709.55,0.2135,1,0,4,8,20
157.64,93855.43,0,0,7,495.34,1,198,4222.2,0.4128,1,0,6,7,18
148.66,64000.43,0,0,13,410.08,0,80,3979.88,0.7536,0,0,7,4,20
0.89,42236.65,0,0,12,69.35,0,94,1405.42,0.1622,0,0,9,30,12
303.61,5273.17,0,0,5,430.61,4,159,3311.63,0.2374,0,1,12,31,8
117.51,37148.92,0,0,11,413.89,3,91,79.14,0.7237,1,0,2,1,6
201.52,63355.04,0,0,12,499.68,1,44,2002.8,0.4344,0,0,10,25,2
30.99,24822.72,0,1,4,77.72,1,201,2572.91,0.8222,0,0,7,4,15
40.34,74301.72,0,0,3,108.44,2,129,2259.87,0.9798,0,1,11,15,20
91.7,49909.75,0,0,10,470.92,0,187,2113.49,0.9302,0,1,9,28,20
21.61,94948.02,0,0,3,365.66,1,36,3551.27,0.1558,1,0,1,23,4
126.69,32486.35,0,0,14,247.71,4,35,1247.97,0.5614,1,1,1,29,7
150.52,24404.54,0,0,3,228.34,3,166,160.26,0.5794,0,0,9,12,8
0.35,63011.91,0,1,12,471.9,1,16,1226.18,0.6012,1,0,4,8,3
408.41,34198.67,0,0,5,312.85,0,86,1301.62,0.6907,0,0,8,2,5
379.47,1876.37,0,0,8,99.65,0,90,2966.22,0.3539,1,0,9,19,15
133.33,67211.34,0,0,1,101.87,2,113,3652.59,0.1157,0,0,3,6,14
180.45,73914.39,0,1,5,477.64,4,32,2780.88,0.6544,1,1,4,28,19
95.67,54936.48,0,0,1,152.62,1,238,894.49,0.4796,0,0,3,2,15
4.27,68712.61,0,0,7,25.82,1,13,4340.57,0.6742,1,0,4,2,14
106.98,29377.86,0,0,7,204.41,3,38,2614.81,0.0393,0,0,7,16,16
18.51,60280.0,0,0,14,339.96,1,142,1570.85,0.031,0,0,6,8,22
37.32,19221.45,0,0,4,472.04,2,52,1281.59,0.9324,0,1,10,20,11
156.01,80783.35,0,0,3,56.0,3,59,312.23,0.267,0,0,2,14,7
348.75,30032.1,0,1,3,360.56,2,189,1905.48,0.2179,0,0,1,29,1
233.3,48084.05,0,0,12,285.96,3,192,293.37,0.0477,1,0,1,28,10
236.3,35249.12,0,0,6,267.4,0,9,711.77,0.4678,0,0,3,26,18
28.33,72726.02,1,0,2,143.1,4,95,2912.58,0.8294,0,1,7,9,20
26.94,27528.73,0,0,7,109.61,4,203,77.68,0.3146,0,1,5,20,9
12.99,90150.68,0,0,10,394.26,0,81,780.59,0.8663,1,1,12,3,3
212.12,85528.18,1,0,10,125.97,3,3,3157.09,0.1622,0,0,7,20,19
255.65,4372.23,0,0,8,378.75,4,170,4128.95,0.9359,0,1,5,10,12
173.56,77506.61,0,0,13,266.98,0,208,826.13,0.797,0,0,11,24,16
20.12,64011.45,0,0,11,197.01,0,167,1398.02,0.4357,1,0,10,18,10
125.42,44713.48,0,0,5,38.77,2,63,670.53,0.3655,1,0,9,17,22
19.21,44454.29,0,0,5,20.81,4,9,1937.85,0.4762,0,1,8,28,11
32.57,72449.6,0,1,12,34.84,1,5,1111.0,0.9806,1,1,1,5,0
108.14,84434.1,0,1,10,59.23,1,200,1351.4,0.1151,1,0,5,16,9
21.18,23009.33,0,0,9,341.36,2,159,293.31,0.5388,0,0,7,31,18
42.05,28192.29,0,0,8,351.22,1,193,2786.82,0.9202,0,1,1,7,17
96.76,69712.96,0,0,3,109.6,0,72,1298.05,0.1584,0,0,10,4,4
180.6,90275.33,0,0,5,57.41,1,206,4973.31,0.1132,0,0,10,12,12
132.19,9834.1,0,0,2,21.33,3,125,3580.2,0.8459,0,0,11,20,16
264.8,76856.94,0,0,11,127.87,3,189,2883.84,0.0862,0,0,8,14,21
582.87,42587.67,0,0,10,473.01,2,159,1489.54,0.179,0,0,12,29,17
56.19,42074.39,0,0,6,48.47,3,119,3122.84,0.5171,0,0,3,11,9
107.4,9909.5,0,0,5,260.11,3,166,2757.94,0.9195,1,1,10,10,7
292.15,86401.67,0,0,9,128.57,2,19,3642.89,0.6699,1,0,8,4,12
293.64,10985.72,0,0,4,96.63,3,108,2890.22,0.5929,0,0,10,6,6
127.24,44162.71,0,0,9,336.18,2,110,3184.79,0.2747,1,0,2,7,3
307.14,61065.33,0,0,14,212.17,2,219,3111.46,0.1834,1,0,9,27,12
12.43,54731.51,0,0,2,231.22,0,77,4589.36,0.3653,0,0,7,16,18
104.34,45342.05,0,0,3,128.18,2,94,3992.76,0.368,1,0,2,10,7
25.03,97352.83,0,0,2,296.55,4,62,2352.27,0.9209,0,1,7,17,13
198.57,90296.05,0,0,9,53.7,0,153,2391.33,0.4281,0,0,9,13,8
182.8,96579.05,0,0,3,312.5,3,38,4755.26,0.5655,1,0,8,22,14
2.93,24324.35,0,0,12,444.04,2,40,4848.26,0.8525,0,1,2,21,3
11.17,53091.4,0,0,7,161.54,2,17,3479.54,0.5622,0,0,7,22,10
67.14,39127.83,0,0,8,392.44,1,40,1154.2,0.7174,0,0,8,20,6
2.59,40785.96,0,0,8,438.03,1,45,4318.86,0.5493,1,0,12,24,22
135.5,40795.36,0,0,3,150.87,3,109,864.37,0.4894,0,0,6,8,0
66.44,26332.09,0,0,2,284.84,2,4,3456.68,0.5133,0,0,9,8,22
66.08,63908.77,0,0,5,369.12,1,234,2962.37,0.0236,1,0,11,16,18
139.68,55668.74,0,0,13,108.17,2,90,4943.94,0.4436,1,0,1,15,17
485.22,10476.58,0,0,4,422.93,4,128,2530.33,0.8273,0,1,8,14,9
3.62,12036.51,0,0,14,474.37,3,205,3471.68,0.4615,0,0,12,16,1
12.14,52455.54,0,0,8,88.36,2,181,153.13,0.7182,1,0,6,2,18
31.87,88204.53,0,0,8,57.7,2,144,674.57,0.2429,0,0,8,3,19
87.69,54961.45,0,1,9,430.65,3,192,517.29,0.1687,1,0,3,16,16
31.91,70254.77,0,0,13,150.27,4,44,187.25,0.0585,1,1,6,2,11
155.75,41954.87,0,0,10,230.65,1,82,2976.77,0.7731,0,0,1,20,4
2.11,58910.26,0,0,7,237.31,2,22,4243.32,0.7149,1,0,12,31,19
37.09,94826.69,0,0,14,94.26,1,190,3858.37,0.4922,1,0,4,20,3
71.28,88993.73,0,0,10,251.23,1,27,32.45,0.0956,0,0,8,31,16
118.53,8821.02,0,0,6,211.02,0,11,2661.32,0.365,1,0,8,20,22
145.27,46383.54,0,0,12,490.73,2,191,4845.75,0.929,0,1,8,9,1
168.5,43751.48,0,0,4,470.31,1,45,3999.83,0.8651,0,1,2,7,13
48.64,84366.94,0,0,9,51.28,4,147,4281.8,0.3366,0,1,11,16,13
7.86,44782.85,0,1,8,340.85,1,121,4495.9,0.6381,0,0,2,14,10
53.07,50138.1,0,0,9,79.26,3,55,191.41,0.1954,0,0,10,27,16
63.12,31248.7,0,1,7,223.6,3,128,2416.57,0.3058,1,0,3,12,9
23.63,15116.57,1,0,1,70.65,3,36,2488.68,0.6853,0,0,2,2,22
9.18,35483.74,0,1,10,73.96,3,23,92.51,0.5317,0,0,8,20,20
93.47,62020.25,0,0,9,120.12,4,8,4727.29,0.6469,1,1,7,13,3
6.14,11749.76,0,0,4,124.08,1,173,3754.34,0.2479,1,0,12,26,11
111.97,22625.35,0,0,13,192.55,4,27,1284.16,0.3346,1,1,1,18,23
141.96,52199.72,0,0,7,45.82,3,107,4644.0,0.9056,0,1,3,14,17
65.37,53645.41,0,0,7,250.59,2,221,2277.61,0.9824,0,1,4,5,21
1.12,79745.37,0,0,3,136.88,1,181,2139.6,0.2601,0,0,10,16,12
0.25,58642.37,0,0,9,41.16,0,168,1077.14,0.7912,0,0,11,12,14
76.57,24652.32,0,0,13,247.03,0,119,2430.07,0.3815,1,0,9,10,16
37.62,45225.14,0,0,6,99.12,0,141,2891.81,0.3969,0,0,6,26,3
30.16,90452.01,0,0,1,480.75,2,80,391.01,0.5402,0,0,6,1,18
107.31,28553.53,0,0,8,51.5,3,147,3847.07,0.4551,0,0,8,11,20
273.23,2413.81,0,0,8,292.65,1,63,3016.9,0.4537,0,0,8,14,16
30.7,72287.39,0,0,13,398.19,1,207,497.78,0.7089,1,0,3,9,5
22.51,24620.92,0,1,6,499.74,4,28,985.21,0.0732,0,1,3,28,20
57.79,28617.5,0,0,2,300.28,0,205,39.35,0.7237,0,0,5,22,23
20.58,28239.76,0,1,5,472.29,4,174,2018.8,0.9575,0,1,9,22,23
151.91,34954.09,0,0,2,92.62,0,118,244.64,0.4093,0,0,9,2,17
57.99,92554.84,0,0,12,113.76,2,205,1919.71,0.988,0,1,2,20,13
65.61,722.61,0,1,13,433.33,3,81,4310.4,0.7789,0,0,8,25,19
113.64,53833.17,0,0,4,378.94,0,39,3208.61,0.0684,1,0,5,25,21
147.99,2495.94,0,0,3,310.62,2,68,4237.75,0.7181,0,0,8,20,8
43.63,57454.49,0,0,1,450.28,0,134,427.02,0.6711,1,0,2,5,10
54.11,52492.03,0,0,11,138.08,3,126,4130.63,0.153,0,0,2,25,23
121.96,68233.35,0,0,6,431.13,4,113,3584.79,0.8126,1,1,12,4,17
139.48,20959.65,0,1,4,15.92,4,12,1703.74,0.1471,0,1,5,7,4
11.4,10619.02,0,0,7,15.05,2,140,143.17,0.4122,1,0,3,23,6
122.3,36014.84,0,1,2,51.21,0,216,4160.09,0.1301,0,0,7,28,18
387.37,3277.67,0,0,9,430.14,0,73,3906.5,0.2982,0,0,1,7,23
108.2,66798.47,0,0,9,153.29,4,74,4863.05,0.275,0,1,6,7,3
74.84,20184.94,0,0,4,249.02,2,128,1288.2,0.8416,0,0,11,7,23
29.75,29506.21,0,0,4,41.81,3,137,826.71,0.6703,0,0,1,28,10
48.45,44893.1,0,0,13,438.35,4,114,871.82,0.9692,0,1,2,19,15
195.75,43451.43,0,0,8,210.28,4,165,3860.8,0.4055,0,1,11,2,6
93.54,69540.95,0,0,3,168.74,2,37,959.67,0.5769,0,0,1,20,17
360.07,78531.96,0,0,6,468.35,0,212,1593.74,0.6466,0,0,1,12,16
42.0,92534.45,0,0,12,256.54,3,14,1750.01,0.2103,0,0,12,8,6
322.67,18855.13,0,0,3,416.22,4,199,2184.78,0.685,0,1,9,30,8
22.31,69384.23,0,1,1,37.07,1,46,2915.26,0.6438,0,0,3,28,22
147.53,24246.5,0,0,3,292.08,3,144,4182.62,0.4192,1,0,12,1,0
130.12,24317.19,0,0,4,461.47,2,114,2903.85,0.5134,1,0,10,20,7
151.95,36086.74,1,0,12,449.54,3,183,2515.12,0.5108,0,0,10,1,2
172.6,17590.44,0,0,11,429.63,4,16,2477.98,0.6831,1,1,2,4,23
221.44,97529.68,0,0,7,227.54,3,93,1301.84,0.7694,0,0,6,2,16
262.29,18992.04,0,0,10,467.03,2,215,377.32,0.757,0,0,2,6,10
123.84,57854.2,0,0,1,275.86,3,190,4939.04,0.2629,0,0,2,14,2
18.02,75641.61,0,0,3,46.0,1,1,3747.01,0.4732,0,0,3,16,21
57.54,55286.02,1,1,5,135.33,0,224,2641.69,0.1339,1,0,2,6,16
79.36,61885.48,0,0,2,339.41,4,160,3141.57,0.5664,1,1,8,26,9
41.94,46636.45,0,0,12,334.8,1,169,2297.17,0.9029,0,1,7,14,9
111.5,63626.93,0,0,11,359.64,1,1,3081.53,0.9356,0,1,10,13,8
38.03,68860.11,0,0,2,290.51,0,86,2746.58,0.5415,0,0,3,4,11
14.19,46403.42,0,0,10,264.45,0,24,4137.04,0.2217,0,0,12,31,14
34.63,58751.39,0,0,11,343.73,3,112,824.86,0.5949,1,0,5,25,14
163.52,14188.44,0,0,11,170.76,1,72,4702.04,0.7632,0,0,7,1,5
43.94,46000.48,0,0,1,359.43,4,167,938.06,0.4109,0,1,9,23,5
56.39,52039.19,0,0,2,411.63,4,107,290.9,0.6385,0,1,6,4,1
31.96,62106.91,0,0,14,25.1,1,192,208.11,0.0389,1,0,9,11,15
237.58,98148.15,0,0,8,34.39,0,90,2335.38,0.4635,0,0,3,19,21
22.58,54710.29,0,0,1,103.32,4,83,1666.8,0.5839,0,1,3,24,0
93.6,50535.77,1,0,5,332.48,2,169,4755.51,0.5492,0,0,8,7,8
76.07,63691.02,0,0,1,146.82,4,187,824.41,0.0754,0,1,12,10,22
86.73,47585.28,1,0,13,350.93,1,157,3718.3,0.9171,0,1,4,10,11
178.05,73464.39,0,0,10,128.13,1,77,1834.6,0.6219,0,0,5,6,16
317.31,66362.4,0,0,6,269.07,0,58,2925.44,0.3462,1,0,9,30,18
146.1,11626.59,0,0,2,31.78,3,10,893.76,0.6908,1,0,10,3,21
32.73,86279.75,0,0,1,59.6,2,43,1487.74,0.6219,1,0,10,7,19
151.78,91202.63,0,0,11,148.51,0,79,954.62,0.4905,0,0,12,14,0
15.88,42052.98,0,0,4,68.5,2,2,1572.35,0.7899,1,0,9,26,20
33.36,18929.17,0,0,10,493.31,2,107,4791.89,0.3057,0,0,7,28,11
188.61,35543.59,0,0,13,372.82,2,35,2984.84,0.8782,1,1,6,29,14
13.95,51388.66,0,0,5,360.99,2,29,260.25,0.576,0,0,10,26,9
37.39,65722.26,0,0,5,144.55,0,6,3696.07,0.0475,0,0,11,6,17
108.17,97837.36,0,0,8,153.87,4,149,982.58,0.1976,0,1,2,10,13
35.41,63432.3,0,0,7,178.04,0,213,262.8,0.5941,0,0,2,25,22
14.08,75051.77,0,0,8,200.8,1,140,4655.71,0.5404,1,0,9,19,9
21.09,2057.68,0,1,2,186.24,2,135,3075.07,0.9727,1,1,4,8,23
121.25,74450.56,1,0,8,102.47,2,180,2859.95,0.0981,0,0,10,30,20
11.05,75912.53,0,0,12,431.43,1,193,613.49,0.5024,0,0,3,11,16
46.75,11773.23,0,0,10,98.38,0,23,479.03,0.7528,0,0,5,18,13
27.16,15581.74,0,0,9,155.91,0,60,4138.15,0.5615,1,0,4,26,20
135.22,31060.87,0,0,9,91.12,4,21,1808.95,0.3717,0,1,5,8,10
101.56,91538.64,0,0,3,481.48,3,219,89.58,0.9956,0,1,1,17,22
371.37,82055.79,0,0,12,488.56,3,29,1663.25,0.2766,0,0,9,22,11
22.35,34500.75,0,1,2,342.71,2,135,2343.1,0.3615,1,0,6,9,23
53.44,10769.69,0,0,4,151.83,4,82,4372.62,0.9197,0,1,7,15,8
135.4,49414.12,0,0,1,441.77,1,36,3028.82,0.2681,0,0,11,30,14
42.61,90636.31,0,0,13,281.52,1,190,2813.83,0.5838,0,0,8,7,19
112.86,66056.26,0,0,9,425.09,1,89,3616.97,0.369,0,0,5,20,6
186.98,93245.79,0,0,5,275.83,0,185,2409.65,0.1504,0,0,9,11,16
5.85,34561.81,0,0,7,391.94,3,233,929.93,0.8237,0,0,11,26,5
10.64,53103.77,0,0,6,295.07,3,85,1798.09,0.4444,1,0,5,3,20
52.33,64345.91,0,0,13,406.77,0,191,4555.9,0.9778,1,1,10,24,12
77.72,83419.1,0,0,9,174.61,1,130,1306.09,0.1956,0,0,5,11,4
388.84,27341.16,0,0,1,109.53,4,195,838.18,0.7387,1,1,6,22,16
153.27,99423.58,0,0,6,15.69,1,188,4792.06,0.7478,1,0,2,16,16
263.29,52439.04,0,0,10,448.5,1,174,4309.5,0.6347,1,0,3,7,11
226.29,75649.09,0,0,5,94.12,0,130,3043.38,0.8839,0,1,7,24,13
107.69,24677.01,1,0,1,399.44,1,77,1987.86,0.4942,0,0,4,17,6
47.14,57129.04,0,1,7,52.94,0,229,3765.14,0.3312,0,0,5,19,14
221.74,82064.48,0,0,7,454.17,3,84,2146.68,0.8831,1,1,8,26,10
38.87,8031.66,0,0,4,499.74,1,12,2798.26,0.7105,0,0,4,15,1
125.67,31904.97,1,0,14,343.29,4,35,3898.04,0.8491,1,1,1,3,14
26.89,78084.42,0,0,9,221.64,2,36,2777.23,0.2751,0,0,5,7,10
74.14,74640.73,0,1,3,463.79,1,95,4850.95,0.4041,0,0,2,25,10
19.35,12076.06,0,1,12,115.57,1,145,3449.45,0.2825,0,0,7,27,20
55.49,99237.5,0,1,1,498.72,0,195,4680.08,0.1845,1,0,8,18,6
62.91,97027.01,0,0,11,105.35,0,66,2278.54,0.2211,1,0,7,9,17
66.73,1365.35,0,0,4,356.01,4,77,3612.39,0.9853,1,1,7,7,14
2.24,19593.26,0,0,9,383.04,0,137,2951.4,0.3422,1,0,12,25,0
14.52,30002.73,0,0,5,439.19,0,146,3295.47,0.9738,1,1,1,31,1
34.94,4140.47,0,1,3,321.26,3,232,1530.4,0.0448,0,0,3,26,0
26.02,25609.48,0,0,14,440.67,4,31,2792.55,0.3624,0,1,10,20,0
139.04,58827.22,0,0,4,80.24,2,39,708.94,0.0532,1,0,2,27,17
46.13,74185.64,1,0,14,162.77,2,28,148.58,0.4773,0,0,6,1,11
195.99,22596.47,0,1,6,440.26,1,68,4026.33,0.0515,0,0,10,4,9
74.5,19792.59,0,0,3,94.24,4,187,4562.2,0.9735,0,1,10,2,11
140.6,79640.99,0,0,8,131.02,2,208,3008.41,0.4176,0,0,11,11,10
291.79,39639.88,0,0,1,38.34,3,228,843.43,0.8899,1,1,1,7,3
20.67,4420.57,0,0,5,175.53,2,130,3650.95,0.4517,1,0,8,10,7
196.37,31052.06,0,0,7,195.24,2,102,4346.86,0.3437,0,0,12,24,17
27.02,49578.2,1,0,2,348.64,4,7,4819.95,0.2613,0,1,5,15,4
118.86,54026.68,0,0,13,175.14,2,104,2141.12,0.9215,1,1,12,17,7
15.65,31195.69,0,0,5,92.42,4,168,4624.7,0.093,0,1,1,28,11
44.13,45695.18,0,0,11,388.31,1,154,3243.62,0.0033,1,0,10,26,19
175.46,71539.68,0,1,5,293.24,4,183,46.1,0.0086,0,1,6,18,8
67.21,83072.42,0,0,11,287.07,4,164,983.43,0.9914,0,1,8,7,14
130.1,70969.94,0,0,14,385.73,3,224,802.46,0.9198,0,1,1,13,4
49.74,7677.89,0,1,11,136.94,2,68,1863.42,0.186,0,0,2,8,0
261.97,59873.03,0,0,9,481.21,0,34,4592.28,0.6409,0,0,1,19,0
199.36,39656.04,0,0,11,51.45,1,214,1492.87,0.9282,0,1,10,16,20
107.29,10981.53,0,0,3,370.49,0,189,1758.16,0.3185,0,0,7,5,11
97.96,44746.49,0,0,13,79.95,2,17,946.08,0.5307,0,0,7,7,20
17.22,58900.54,0,0,9,43.04,3,9,694.44,0.3437,0,0,4,17,4
23.01,58019.14,0,0,3,356.14,0,64,1605.88,0.4635,1,0,8,25,22
20.68,44992.1,0,0,11,266.72,0,45,4428.54,0.9033,0,1,12,3,18
14.47,4384.43,0,0,2,32.05,4,184,1575.36,0.9005,0,1,1,1,10
46.71,6360.3,0,0,4,20.01,4,73,518.58,0.7313,0,1,2,8,15
0.13,66117.3,0,0,1,196.46,2,78,2742.77,0.6791,1,0,6,18,2
68.33,19842.96,0,1,5,171.3,2,169,726.17,0.8406,0,0,1,21,20
138.31,40651.43,0,0,10,52.76,2,1,1842.86,0.5933,0,0,7,5,11
25.47,38314.24,0,0,2,339.23,0,145,4423.78,0.3212,0,0,10,12,12
403.06,54449.8,0,0,1,205.47,4,110,4024.96,0.1931,0,1,12,3,14
270.44,53047.48,0,1,1,36.33,3,108,2430.5,0.981,0,1,6,6,8
0.66,85727.36,0,0,6,383.34,0,46,4181.66,0.5287,0,0,2,9,6
3.86,84827.69,0,0,13,327.31,4,149,4464.38,0.0896,0,1,8,21,23
53.72,94644.15,0,0,2,181.59,0,232,2581.72,0.324,1,0,2,19,2
103.99,18800.39,1,0,4,49.76,0,35,2651.4,0.8926,0,1,3,19,3
73.73,71219.35,0,0,5,181.73,1,80,3790.94,0.6384,1,0,8,6,0
164.51,57335.47,0,0,5,83.67,3,71,2216.99,0.4946,0,0,11,12,4
55.42,60473.83,0,0,9,474.14,1,149,3017.63,0.3102,0,0,10,16,23
40.37,79810.54,0,0,9,358.74,4,203,2804.09,0.1635,0,1,4,22,9
228.3,12507.91,1,0,11,369.92,4,51,315.25,0.2394,0,1,6,30,5
20.6,33493.64,0,1,3,310.33,2,76,3578.82,0.0198,1,0,12,9,6
251.27,78816.68,0,0,13,105.83,2,184,3886.47,0.7474,0,0,6,5,4
238.43,48140.04,0,1,12,77.19,0,110,3821.81,0.7508,0,0,4,11,13
27.95,9610.55,0,0,11,210.73,2,74,1155.21,0.9435,0,1,6,25,5
80.92,1125.44,0,0,4,422.82,0,150,2279.53,0.6625,0,0,10,6,4
13.87,67614.41,0,0,11,37.54,2,103,1417.97,0.1994,0,0,4,15,8
6.35,75620.95,0,0,6,400.83,2,59,1203.27,0.0882,0,0,5,8,5
16.1,51416.56,0,0,11,127.13,0,175,4326.42,0.4843,1,0,5,14,8
34.61,23413.0,0,0,10,152.75,0,26,1004.36,0.575,0,0,12,20,2
42.02,61260.8,0,0,8,143.19,2,17,1875.64,0.483,0,0,8,28,6
41.73,74896.55,0,0,3,382.29,1,122,2792.63,0.8016,0,0,2,19,12
8.55,65920.08,0,0,13,424.8,1,224,4251.8,0.238,0,0,11,3,20
230.48,60584.76,0,0,1,228.18,0,124,1535.06,0.597,0,0,5,10,1
19.71,46937.29,0,0,10,134.8,4,86,1037.15,0.0697,0,1,10,23,10
232.42,91157.79,0,0,7,174.01,3,157,4190.19,0.9775,0,1,6,1,13
139.43,62944.69,0,0,13,376.0,1,157,1849.44,0.8202,1,0,1,1,15
87.03,769.79,0,0,10,382.27,1,216,682.95,0.3615,0,0,2,19,16
132.85,20797.7,0,0,1,31.31,3,84,1381.69,0.5577,0,0,3,1,20
4.2,51980.24,0,0,11,352.93,0,207,216.68,0.6444,0,0,9,2,5
85.85,98392.62,0,0,12,285.86,2,121,4041.1,0.9816,0,1,10,24,8
227.44,8396.54,0,1,11,39.52,1,67,2063.67,0.5412,1,0,9,28,4
57.96,2471.1,0,0,7,328.55,2,48,4998.9,0.4037,0,0,1,23,7
403.9,96603.51,0,0,14,405.2,0,128,508.12,0.6985,0,0,9,22,5
3.13,68402.0,0,0,14,99.75,2,192,2834.54,0.1864,0,0,7,31,9
120.5,88406.5,0,0,11,276.41,3,61,1709.94,0.2093,0,0,4,26,19
11.97,14784.44,0,0,1,86.91,2,41,827.09,0.3174,0,0,10,7,18
128.88,47356.41,0,0,2,90.22,3,95,4990.06,0.8111,0,0,9,18,3
144.59,70446.18,0,0,12,321.97,3,143,4022.48,0.1047,0,0,7,6,1
28.41,87416.71,0,0,13,251.55,4,85,4767.61,0.1313,0,1,7,15,14
26.69,14372.51,0,0,11,78.84,3,144,2326.91,0.8849,1,1,3,30,10
15.32,72026.26,0,0,8,178.34,1,97,165.93,0.7319,0,0,3,14,14
31.05,91670.58,0,0,10,207.53,1,109,2450.67,0.0566,1,0,4,22,15
18.32,17609.23,0,0,13,24.77,2,116,4626.64,0.2213,0,0,6,14,8
121.13,27104.19,0,0,10,63.54,1,175,628.88,0.2844,1,0,7,7,9
27.67,65073.85,0,0,1,312.48,3,49,2537.07,0.7902,1,0,12,30,14
93.43,92246.57,0,1,8,406.08,3,183,3826.74,0.3786,0,0,9,22,12
10.55,32633.71,0,0,8,75.91,0,149,8.71,0.4935,0,0,8,12,3
81.94,93343.58,1,0,12,421.36,4,4,1132.22,0.9557,0,1,1,23,16
195.63,12578.6,0,0,10,336.79,0,80,1592.96,0.4968,0,0,3,2,12
65.92,43171.83,0,0,3,270.26,3,100,246.36,0.3047,0,0,9,18,22
11.42,32856.52,0,0,8,435.42,3,78,1760.09,0.7925,1,0,4,27,1
14.53,16470.28,0,0,7,26.34,0,49,3713.21,0.1277,1,0,5,22,20
105.82,68185.19,0,0,4,239.47,2,86,857.41,0.8212,0,0,12,16,9
172.44,35940.87,0,0,7,57.11,1,143,1565.73,0.3225,1,0,5,11,0
15.32,56420.57,0,0,14,387.31,2,232,3009.63,0.688,0,0,3,10,17
153.08,64162.95,0,0,12,113.64,2,135,4668.18,0.8575,0,1,11,10,17
42.73,5185.83,0,0,13,47.93,2,129,1468.09,0.7908,0,0,10,6,22
73.17,1014.11,0,0,5,306.89,1,1,364.85,0.4869,0,0,6,1,4
249.19,44681.0,0,0,6,432.14,2,5,4608.2,0.0795,0,0,2,9,8
27.56,25837.59,1,0,3,353.8,0,221,1694.42,0.1447,0,0,10,27,19
51.38,42239.07,0,0,5,305.66,2,109,1599.96,0.4698,1,0,12,6,20
64.06,70840.78,0,0,12,37.82,2,182,3143.88,0.6372,0,0,5,6,21
37.04,55769.48,0,0,1,466.19,2,58,2723.81,0.7364,0,0,6,1,7
60.27,12924.23,0,0,10,384.66,2,79,2115.45,0.2873,0,0,5,3,8
53.87,98599.84,1,1,12,459.65,0,138,2627.91,0.1185,0,0,7,3,14
221.52,23455.91,0,0,4,404.51,1,35,4176.69,0.2675,0,0,10,10,8
147.86,4598.1,0,0,9,287.23,4,49,1319.59,0.9275,1,1,9,7,0
24.78,39406.69,0,0,1,381.23,3,13,3380.96,0.5083,0,0,3,15,14
79.4,61215.99,0,0,7,172.17,0,74,1423.46,0.9199,1,1,7,31,12
262.37,89023.49,0,0,14,227.1,0,70,4934.57,0.6552,0,0,2,5,12
43.63,51826.12,0,0,14,43.54,0,71,235.02,0.7497,0,0,9,28,20
90.25,7769.71,0,0,11,262.08,1,57,4410.2,0.8175,1,0,12,28,18
147.9,3384.36,0,0,13,47.39,1,114,1694.92,0.4096,0,0,4,5,14
63.33,24066.56,0,0,5,462.4,4,136,3487.44,0.9803,1,1,11,5,11
307.21,68255.17,0,0,10,458.08,1,45,2353.06,0.0095,0,0,9,18,18
7.62,28422.2,0,0,9,233.06,4,159,4738.06,0.7832,0,1,9,9,23
131.44,57051.41,0,0,7,202.81,4,27,908.38,0.4643,0,1,8,29,14
73.35,26192.81,0,0,6,305.19,1,55,3301.05,0.0261,0,0,1,10,12
260.06,66105.21,0,1,12,181.74,2,142,2357.79,0.0487,1,0,11,26,2
5.64,19973.74,0,0,12,15.88,1,152,3800.96,0.7838,0,0,10,10,17
137.76,82624.23,0,0,7,36.48,2,125,4408.29,0.3448,1,0,3,15,21
243.66,36766.58,0,0,3,263.12,0,47,2103.1,0.8781,0,1,5,1,9
160.27,72390.46,0,0,3,269.23,1,66,782.38,0.3915,0,0,6,10,22
5.61,71235.95,0,0,8,333.05,1,57,1985.28,0.6485,0,0,4,24,17
38.2,29341.93,0,0,14,147.07,2,117,3169.85,0.0243,0,0,11,10,13
47.94,9060.04,0,0,6,481.33,3,19,1038.67,0.8847,0,1,12,24,21
403.82,19168.03,0,0,5,497.01,3,20,544.44,0.6928,0,0,8,18,1
2.81,12660.24,0,1,10,211.9,3,177,3708.1,0.1936,1,0,11,29,2
387.93,60260.3,0,0,9,188.34,2,27,3428.41,0.474,0,0,10,27,7
94.39,3589.45,0,1,4,96.12,3,3,4022.45,0.1745,1,0,12,15,3
38.71,63541.65,0,0,11,19.8,2,90,1800.72,0.0899,1,0,8,9,14
153.57,88983.77,0,0,7,79.88,1,235,1539.64,0.5901,0,0,8,22,8
199.9,54585.62,0,0,12,349.46,2,48,4191.66,0.578,0,0,11,24,2
